ImageName,DeltaE00_Orig,MSE_Orig,MAE_Orig,DeltaE76_Orig,DeltaE00_Mod,MSE_Mod,MAE_Mod,DeltaE76_Mod,DynamicK,Time_Orig,Time_Mod,CV
1017_S.JPG,3.61598393281199,19.5858389764515,2.53360205891608,4.09853149121376,3.61598393281199,19.5858389764515,2.53360205891608,4.09853149121376,25,0.2676004,0.2783981,0.04705288
1018_AS.JPG,3.09080666678301,14.5820723353604,2.24751203314271,3.37674365458637,3.09080666678301,14.5820723353604,2.24751203314271,3.37674365458637,25,0.271624,0.2907371,0.06279531
1018_D.JPG,4.66760407258044,27.6596974177811,3.09086061939799,5.20712484221266,4.63318877680095,27.7568160256756,3.07293711773035,5.13420912454775,19,0.2732166,0.2907919,0.100591
1018_S.JPG,3.04367864472729,13.9315745170903,2.18064096409062,3.34748715960975,2.99272223018222,13.5304499200024,2.14265161872916,3.28458566913514,24,0.2715625,0.2777263,0.07289317
1019_AS.JPG,9.18882808086014,171.469845624532,6.0574733403431,11.9475683798223,9.13362504344521,169.753427528804,6.02765388545007,11.8905663833888,22,0.2800776,0.291456,0.08360051
1019_D.JPG,9.15217765971625,171.567860415128,6.05557369086968,11.8840044862631,9.15217765971625,171.567860415128,6.05557369086968,11.8840044862631,25,0.2836701,0.2728577,0.06986115
1019_S.JPG,9.31685737012173,169.772616438101,5.84740744167125,12.2150957268527,9.31685737012173,169.772616438101,5.84740744167125,12.2150957268527,25,0.276862,0.2928695,0.06919508
101_AS.JPG,12.2864020892827,260.488010393237,8.58387618634031,14.7346889516568,12.5996275587655,274.62006150573,8.79816050507125,15.088616731666,21,0.264751,0.273426,0.08795221
101_D.JPG,7.12735658597773,96.9454550836764,5.15172055853858,9.10286977400605,6.92769623175626,92.2802592961647,5.0035508771766,8.82896228360594,12,0.2802098,0.2942975,0.1355958
101_S.JPG,6.57738728307202,81.1406710818506,4.53409819275521,7.49363077184024,6.63739709489933,82.3779274545594,4.56193294507259,7.49695451466328,19,0.2940118,0.280985,0.1009373
1020_AS.JPG,4.60453140086874,43.5906058853946,4.59102145038543,7.36508723449526,4.60453140086874,43.5906058853946,4.59102145038543,7.36508723449526,25,0.2739509,0.2936394,0.03017159
1020_D.JPG,5.57740901698778,98.1335889944754,5.22331929075502,7.80423676630395,5.81640814085563,101.055874150548,5.37973463725451,8.06595429842915,10,0.2876669,0.2705847,0.143462
1020_S.JPG,6.36576297116679,200.444784975834,6.35951541129592,10.8425717599549,6.11783270971481,205.72365822065,6.28210736618012,10.5160413949911,17,0.2719683,0.2761512,0.1089426
1021_AS.JPG,2.1551074938671,10.2970933982799,1.97036497489706,2.53459519807798,2.1551074938671,10.2970933982799,1.97036497489706,2.53459519807798,25,0.280764,0.2889984,0.0716977
1021_D.JPG,2.34005144573016,12.8485761581025,2.23907575777353,3.1119781888764,2.29630305856982,12.3947415035721,2.18080431167953,3.04255995243412,22,0.2856869,0.2951258,0.08392728
1021_S.JPG,1.91102591540469,9.76199688794947,1.96961285955953,2.50422457361393,1.91102591540469,9.76199688794947,1.96961285955953,2.50422457361393,25,0.2768001,0.2714127,0.04708406
1022_AS.JPG,6.39568633113207,106.813798348866,6.23061548824585,9.79652169087208,6.39568633113207,106.813798348866,6.23061548824585,9.79652169087208,25,0.2698501,0.2683455,0.01533572
