ImageName,DeltaE00_Orig,MSE_Orig,MAE_Orig,DeltaE76_Orig,DeltaE00_Mod,MSE_Mod,MAE_Mod,DeltaE76_Mod,DynamicK
ImageName,5.345194623,45.44044778,2.939783885,5.162019769,5.554661614,52.80525573,3.007318127,5.383373615,14
1000_AU.JPG,3.586289934,62.48817989,0.97359659,3.49753738,3.530007331,60.96590973,0.95545811,3.446713153,20
1000_D.JPG,5.338705904,43.86734777,3.030315472,6.738451948,5.335140248,43.74257976,3.023789081,6.731216588,20
1000_F.JPG,1.950285294,4.564496746,0.724277249,1.609706807,1.844614635,3.706753933,0.637968595,1.599831465,13
1000_S.JPG,2.849959553,6.214425438,1.060785744,2.573757927,2.971672594,6.549950607,1.079532442,2.622851297,19
1000_T.JPG,2.164770414,10.46681474,0.790505616,1.88768607,2.173254321,11.08000472,0.792255572,1.891086566,15
1001_AS.JPG,3.845081437,29.35962136,2.568348733,4.510759297,3.586431979,24.38541204,2.484768604,4.117307748,11
1001_AU.JPG,4.690507925,42.49536654,2.806603476,6.242113022,3.995572973,32.07097748,2.376915451,5.185427712,12
1001_D.JPG,2.912256136,14.35261375,1.606380805,3.133134885,3.034641265,15.51371847,1.66249262,3.06115423,7
1001_F.JPG,3.921142585,37.9711116,2.316448201,4.36584619,3.833505354,34.9403277,2.306556845,4.269228695,15
1001_S.JPG,4.504588137,43.70791749,3.166544066,5.360730773,4.696619247,61.79047325,3.059031442,5.559049907,11
1001_T.JPG,5.654479223,84.21674921,4.836273003,6.679676726,5.678134624,82.24241384,4.813670306,6.701328789,15
1002_AS.JPG,1.963999206,16.6758903,0.822429829,2.067057822,2.028480261,13.81321299,0.913360753,2.052820983,13
1002_AU.JPG,3.789759854,22.18464897,2.074375073,4.077590591,4.228517463,35.03700848,2.191006088,4.623857551,14
1002_D.JPG,4.263309775,15.88725955,1.597820702,3.946435813,3.742751904,14.64917861,1.535022263,3.606752222,17
1002_F.JPG,3.658302945,19.66115843,1.4906399,3.25046584,3.805228103,14.16674107,1.530765823,3.209095163,12
1002_S.JPG,1.816086788,8.070614136,0.787493256,1.786996231,1.816528303,6.68889378,0.909060093,1.725469337,14
1002_T.JPG,4.648729518,66.36818403,3.546133105,4.645738924,4.622939642,64.07071201,3.519004891,4.609115035,17
1003_AS.JPG,2.564296438,14.11043148,1.936301377,3.228977186,1.867854039,9.363363173,1.214930192,2.107034558,8
1003_AU.JPG,6.017756851,80.08166578,4.745256017,8.004251741,7.261228888,112.3673666,5.806436278,9.774285397,8
1003_D.JPG,4.224421388,22.79552806,2.69185171,4.93072777,4.749111737,27.52028013,2.981013063,5.513477268,8
1003_F.JPG,7.578536529,157.0070205,4.825469333,9.186532074,7.775951473,167.3967129,5.043315497,9.434800577,11
1003_S.JPG,5.004283295,54.95245791,4.014669299,6.648598861,4.201342288,35.24655385,3.147211704,5.53397454,6
1003_T.JPG,8.345201804,182.8997994,7.304479428,10.40990548,7.423048563,141.4118984,6.396895034,9.149845779,11
1004_AS.JPG,3.567420639,30.91841491,3.287007885,4.80049064,3.518688891,30.73109267,3.226401863,4.730523492,19
1004_AU.JPG,4.14162405,88.95319033,2.619048072,5.38911126,5.765453836,195.7110682,3.063195007,7.493044072,10
1004_D.JPG,4.213739913,48.18999551,3.74747122,5.594200676,3.705327691,34.66460852,3.54311556,4.875667482,12
1004_F.JPG,6.694231514,129.608339,6.090032528,9.276484606,6.246427986,117.8177488,5.933282933,8.822178214,8
1004_S.JPG,4.023399159,65.27742035,2.129188803,5.080307274,4.407571043,76.67045209,2.310444269,5.579978477,7
1004_T.JPG,7.385550123,161.1790169,8.398481596,9.300119333,7.106513627,151.7556305,8.045756326,9.002977644,13
1005_AS.JPG,2.316957615,14.71528223,1.148649047,2.75437183,2.998557181,30.26836303,1.702427271,3.683150848,7
1005_AU.JPG,3.362354822,100.7288587,0.917059687,4.407611233,4.325224417,194.60779,0.937034549,5.550172958,10
1005_D.JPG,3.293413019,78.80891733,1.085231404,3.660096887,3.462758958,89.84264521,1.243205842,4.062349491,11
1005_F.JPG,3.614391902,40.33694655,2.593338758,4.420984435,3.027072964,33.7877255,2.229687919,3.651831418,15
1005_S.JPG,3.388752172,77.45391343,1.546331404,3.911241961,3.427086089,86.59746978,1.387575435,3.921651814,9
1005_T.JPG,5.143544889,70.60972891,4.288516491,6.151812406,5.08602593,70.57908633,4.300268981,6.170169243,15
1006_AS.JPG,2.287005083,16.15123763,1.701691501,3.013115338,2.428528689,26.18532075,1.65633854,3.207941145,6
