ImageName,DeltaE00_Orig,MSE_Orig,MAE_Orig,DeltaE76_Orig,DeltaE00_Mod,MSE_Mod,MAE_Mod,DeltaE76_Mod,DynamicK
1000_AS.JPG,5.21898791985506,35.8545562797484,2.92551852421315,4.94014632699396,4.92660456740625,30.2194730904075,2.69302151595938,4.47693319374606,15
1000_F.JPG,2.03552488641961,6.67666950433983,0.729226732946873,1.71217752801844,1.75117427809995,5.36855549385778,0.623078433427897,1.51411117672498,17
1001_AS.JPG,3.74475565070414,29.4419040134375,2.54038448710903,4.36428345893932,3.61925575971635,28.119346994589,2.49393045801087,4.20842978364703,13
1001_F.JPG,3.73275731372073,31.234763581083,2.31839396364654,4.14326764583466,3.79322706511155,32.3305290820119,2.52729711512528,4.28782143179113,14
1002_AS.JPG,1.64620270350432,3.56277552127324,0.827017945548331,1.48123067033999,1.60553261891071,3.35814841110197,0.789259804461407,1.43272335026687,14
1002_F.JPG,3.74022588367447,29.7022916399093,1.48643271228369,3.25689140559422,4.04145947440694,30.3284688644549,1.54603114438264,3.44263576353094,13
1003_AS.JPG,2.61018949270064,15.0453200117072,1.95310306439651,3.32617078021207,2.32589632002886,12.3009693765252,1.69923504541693,2.90695477710803,13
1003_F.JPG,6.60986089492496,85.5199874524873,4.82631327595697,7.95100029271941,6.54391691056132,89.5693586683594,4.99818344081535,8.06293313816388,17
1004_AS.JPG,3.43203061156454,26.3557725959075,3.22920001913262,4.65929496882803,3.22410222074569,23.5688511338836,3.04213747186342,4.34539205862534,15
1004_F.JPG,6.22165343532409,114.352530677666,6.0247660269572,8.87986239244783,6.7948481394698,126.355963577836,6.31158177875329,9.68605999646219,13
1005_AS.JPG,1.89394039533101,5.59018238296747,1.07241316532205,2.1990562401047,2.51133513294797,10.7398711540417,1.4354438010779,3.06655551035084,13
1005_F.JPG,3.37447754541902,25.3307701966971,2.49963001809351,4.03455170671378,3.00655272008535,21.4133942311044,2.26601273081128,3.54298064276766,14
1006_AS.JPG,2.23171130101394,12.6819830990542,1.68218617991667,3.06586902259935,2.45902464078298,15.5610614584621,1.85911393701329,3.43035944919853,13
1006_F.JPG,3.71121854219103,34.7133733663286,2.88479496338681,4.87394432755365,3.61947538039205,34.6347866898964,2.89305066805946,4.84676483416671,14
1007_AS.JPG,1.81253992874101,4.75598047973706,1.07205098855658,1.68553397882185,1.9044913336034,4.85734031881568,1.07504859459288,1.88528992779904,13
1007_F.JPG,3.80915101364955,65.6250881500965,2.87926495644583,4.25125827900918,3.78786598085734,62.8716004619853,2.72871352129868,4.20159576965389,14
1008_AS.JPG,6.07741983808908,77.0998692251243,4.59426031132968,7.70650694938825,7.21077231987855,108.72412851365,5.32907483689777,9.14776408809669,14
1008_F.JPG,4.30556732531041,34.1088138637602,2.78829419436116,4.77065690883595,4.04509647587559,28.0933352558847,2.62865816478848,4.42732785453375,15
1009_AS.JPG,2.22284740025392,10.2851818553799,1.98236219943076,2.76342300387169,1.99918908544221,8.71172519228299,1.73955080576084,2.4147503977965,13
1009_F.JPG,4.02946308320087,35.4845340446774,3.44099276215732,4.63083416504996,3.98772545247347,34.6727653562601,3.34112557258617,4.53853946543694,13
100_AS.JPG,7.27581277173418,339.768987303999,7.00539732671002,12.83432920156,7.91605884242535,518.563927619759,7.74267979133015,15.2626250837757,20
100_F.JPG,7.82393824997465,340.249516457629,7.05426056255992,13.1489304729442,8.13901349136859,416.081703978965,7.28902056604955,14.5773750257344,20
1010_AS.JPG,6.22138041492331,167.831324760473,4.20700537555163,8.95265035722744,7.29642427955636,293.895000045358,5.6710610790494,12.8080654320946,22
1010_F.JPG,13.1080060059128,1222.30695284035,11.6125056446287,25.5392135367542,10.5320803142346,610.566558873283,8.12900367083821,18.7463689343895,23
1011_AS.JPG,3.63949342810592,29.6147665317538,2.85750460534116,5.85092034843398,3.67363396602755,29.4448217398549,2.90783668311512,5.9920705204864,13
1011_F.JPG,2.91803714809018,20.8798666373191,2.37535475827478,4.26842490815845,3.11227265628006,23.0316414085108,2.45410460020784,4.64702657527649,13
1012_AS.JPG,5.68423723851754,19.6571334853868,2.55026637393132,5.64687097775604,5.50722959676482,18.0822201076279,2.42327736761116,5.3029008511979,14
1012_F.JPG,8.01426718951276,137.972310007596,6.93127327384363,9.85156645668886,8.70040263981699,160.579490259683,7.59694070502999,10.8570761169603,14
1013_AS.JPG,2.80297986562348,14.5850721840073,2.01096987166106,3.64487623316839,2.43278262244011,13.5238873034736,1.86948606335817,3.26266919382413,14
1013_F.JPG,3.58652765358897,46.6332817522974,3.57414227829301,5.37150997973052,3.53406035613385,46.2543354091477,3.48391247809913,5.32493454165867,13
1014_AS.JPG,1.84633862428385,4.98043390139317,1.15802951677682,1.83246378438986,1.85464059712277,4.92006212642144,1.15040601669007,1.84011124180866,13
1014_F.JPG,2.73111004659511,23.0219691287261,1.98138686953156,3.04066155221251,2.77712068351217,23.4106383618716,2.01050111659396,3.07887525433831,15
1015_AS.JPG,4.3473679271512,19.646527781425,2.13397771469819,5.02687430295349,3.95204061651038,15.4695920960219,1.75755926674515,4.30822982047893,14
1015_F.JPG,1.74237515827638,5.53082949658596,1.37238161288196,2.22558973641613,1.46695247095375,4.66123768703696,1.27613426308478,1.85387394253149,15
1016_AS.JPG,1.86391248627343,9.17965383570493,1.13901009369052,2.39641964087668,1.78873180344533,9.78520548939358,1.08321442099248,2.3736466975228,13
1016_F.JPG,5.33427888976063,67.2766616740807,3.4534585498626,7.16375119396883,5.00822719178412,61.1512677141707,3.24373680634093,6.6451091591049,13
1017_AS.JPG,2.41846910505353,9.72603069366069,1.85370321199154,2.77907324059343,1.81905194333067,5.93087743305009,1.4270144131494,2.00288211626241,13
1017_F.JPG,3.69900245199069,27.0324067685905,2.12441669268335,3.86260166954532,3.4769021192276,26.2710659035665,1.96902856525308,3.63471721750541,14
1018_AS.JPG,3.09080666678301,14.5820723353604,2.24751203314271,3.37674365458637,3.83757260534811,21.5974917388379,2.80696260697767,4.20196102258513,14
1018_F.JPG,3.09007066058487,34.0462042580376,1.57962154934891,3.19620715949994,3.05681190373717,34.0742265589974,1.5040955522382,3.18584764329318,14
1019_AS.JPG,9.18882808086014,171.469845624532,6.0574733403431,11.9475683798223,9.3586019850216,175.899589341108,6.16082395230299,12.1718252207012,13
1019_F.JPG,6.80445588307936,120.054196374304,4.76240201288612,9.16434646962891,7.20048662565558,125.289660381611,4.86204808659043,9.63928317680601,14
101_AS.JPG,12.2864020892827,260.488010393237,8.58387618634031,14.7346889516568,13.0341178697085,295.255090265221,9.11301003820406,15.5353301358829,14
101_F.JPG,3.85383954806543,29.9999503446985,2.23700590101303,4.37563017129388,3.82827419101647,34.2002784516522,2.44423029318457,4.62386959963449,15
1020_AS.JPG,4.60453140086874,43.5906058853946,4.59102145038543,7.36508723449526,4.84785524579181,47.1736880377037,4.76204207689588,7.73266764397687,13
1020_F.JPG,3.95152492026657,14.3861778738841,2.42338055114478,4.81465564765907,3.49589305550101,15.4581713766789,2.40432023708911,4.50446859995454,14
1021_AS.JPG,2.1551074938671,10.2970933982799,1.97036497489706,2.53459519807798,2.13781124010066,10.5881092741302,2.00227812254047,2.5819940777624,14
1021_F.JPG,3.403840422724,35.0503242156969,3.45244879347174,4.59995455996585,3.34557033504901,34.5161391666217,3.35191477760206,4.50516739508713,14
1022_AS.JPG,6.39568633113207,106.813798348866,6.23061548824585,9.79652169087208,6.0649840767777,97.4654530401697,6.06056212670756,9.39916807853926,13
1022_F.JPG,6.07004324291166,86.6870560565383,5.15531848850143,8.21928595450259,5.96806408016794,83.9742943098367,5.02096689997352,8.00506852369134,13
1023_AS.JPG,1.15469464048096,3.61196434940335,0.591484381566311,1.19944908535735,1.32925244829575,4.38171176147885,0.81229157503394,1.43281038976412,14
1023_F.JPG,3.93354150203985,38.9576048765326,2.54152650696252,4.02159183755,3.73890673351094,34.9585082210559,2.41839851843448,3.69776512234255,16
1024_AS.JPG,5.6985601936311,63.0763875195219,4.51226274727571,7.01878369013299,4.98211406173629,47.147468128697,3.9507547649243,6.04349462063927,14
1024_F.JPG,5.01620368137672,53.0460089790154,4.01656503500138,6.11206369104493,5.78655234444508,69.3023253482197,4.63319722121205,7.23060314619425,13
1025_AS.JPG,8.61734419401936,95.6059488961006,6.25567544733802,10.0058085918086,8.58069683043406,90.488835435169,6.17674009235217,9.86771043164416,14
1025_F.JPG,11.2642668208366,185.118555374494,9.21202929181983,13.8115410167002,11.4650517402734,186.282951186451,9.20361810185018,13.9966721472758,14
1026_AS.JPG,1.60922229239595,5.82450336343049,1.02361706364725,1.73091757313483,1.53105564201731,5.48854036808902,0.957391721296196,1.69068850785357,13
1026_F.JPG,4.84120681722417,96.1152427929388,4.05066084051074,5.66418291290201,4.77415811432419,93.9167853539778,3.9025239014151,5.47363370965727,14
1027_AS.JPG,5.28998988357597,40.8167924680547,3.13032281454985,5.25704144147445,5.4829864356338,43.5689614259475,3.24562344234204,5.36811384329989,17
1027_F.JPG,3.32388147034083,28.7018060683553,1.64231199535074,3.67157464593449,3.34702977942761,28.8944313966652,1.65552912082536,3.71902083731342,22
1028_AS.JPG,2.99653569766724,15.3689150173388,1.9966016161969,3.57050120041439,2.6033869701236,11.2163868224379,1.55366006525754,2.89992007631303,13
1028_F.JPG,12.141801308797,194.553062180374,8.36912959195744,15.1188051045271,10.8266460245018,153.961687592716,7.29405947060737,13.1972071372829,15
1029_AS.JPG,2.94684834843782,15.0229455238372,1.84571985379713,3.60981191664221,4.004417674177,30.2132466020734,2.69567749317837,5.26143955628029,14
1029_F.JPG,3.44756323102072,28.3642612651884,1.77955856282377,3.75415531076655,3.56723991255697,30.2443661524637,1.71348467445341,3.81514643000521,13
102_AS.JPG,2.84302396725592,22.3123834115006,2.11483798807271,3.9726365434918,3.34490981884866,30.3303949172069,2.48786817300835,4.68157277385795,13
102_F.JPG,3.79030785877335,21.0288879265522,1.40511856634295,4.24505214900922,5.03037349466434,41.1528127579748,2.09757318251586,5.73575180682275,14
1030_AS.JPG,8.83901042159061,76.8115767515788,4.43535626351458,9.6415640257445,8.74688014032399,73.6511843983043,4.32548644913124,9.529958217413,16
1030_F.JPG,6.64577218411477,69.2431772899569,3.4849882415102,7.3532558322309,5.51748490010509,56.1420003160751,2.7912386224064,6.06367102651785,14
1031_AS.JPG,7.94442052491549,136.96603577378,7.66722160108385,10.8115960633411,7.28800862412482,112.463622000927,6.90509977170073,9.71976208531654,13
1031_F.JPG,7.84699261696138,138.26366678619,8.2343513039412,11.0594993908239,8.16309647032184,149.571082757722,8.52916118985165,11.4299853485573,15
1032_AS.JPG,1.8734870368683,7.60696348759739,0.888644752456549,2.26422524256327,1.72106854466357,6.9158547945297,0.790696096630542,2.05071051749267,13
1032_F.JPG,2.94511258714944,23.7917346840849,1.638257891812,3.45706078520454,3.11134948831675,26.8385348057403,1.78048402404458,3.70759902564908,14
1033_AS.JPG,2.18305782836974,3.8181212248244,0.967448074688798,1.92906310439383,1.95767525932776,3.75702037633944,0.948235837697555,1.7694693505777,15
1033_F.JPG,3.06857386580647,32.4850401467887,1.36586109167863,3.04695256399948,3.31335781177476,33.0981532524939,1.3986271327802,3.19236537196577,14
1034_AS.JPG,1.19638561934709,4.63313899330561,0.957576823914138,1.65341870013161,1.59431440360938,7.40987252433707,1.30554309751921,2.21566979568113,13
1034_F.JPG,2.98761521393091,21.904427868274,2.45591974327396,3.8537612745258,3.29336846830568,25.1417472650194,2.6166323413252,4.27628554011851,13
1035_AS.JPG,6.03299119045567,62.7730399405282,4.30518892237745,7.69936850276998,5.97690164040812,62.2548071345119,4.32907176029339,7.64233297848987,13
1035_F.JPG,4.86448219208927,47.9166153800612,3.54298793373272,6.0557339856037,5.17899535025305,49.296948252014,3.60955581562406,6.44553280567464,14
1036_AS.JPG,3.40093878139635,10.7309250830413,1.57793217847396,3.50899472796751,3.0985656367999,8.0325337715732,1.28882941522304,3.05636769354356,14
1036_F.JPG,5.72026887667119,66.3287987857369,2.8192364444229,6.2903658793592,6.07163909751242,71.7602584749425,3.06918000489399,6.67123026690533,14
1037_AS.JPG,4.45311842764758,42.9180291237892,3.58065317590694,5.52307373962869,4.1858462757869,35.8213063259422,3.30805907056269,5.06227760062794,14
1037_F.JPG,3.27436370433952,26.4698795238248,3.14598285675634,3.7796691069868,3.24068142507961,26.7357812760362,3.06918729451813,3.71269477134439,14
1038_AS.JPG,3.52951881310041,19.3257960723611,2.59957726884184,4.25161462464678,3.82476833823545,22.3003615765367,2.82892112153107,4.62738883737554,13
